transaction_id,customer_id,purchase_date,purchase_amount
T10734,C1137,2023-01-08,103.98
T10735,C1137,2023-10-09,211.41
T10736,C1138,2023-04-02,79.18
T10737,C1138,2024-02-15,152.88
T10738,C1138,2023-12-30,34.41
T10739,C1139,2022-02-28,36.08
T10740,C1139,2022-07-14,123.83
T10741,C1139,2022-06-06,28.32
T10742,C1139,2023-02-16,64.13
T10743,C1139,2022-05-04,64.21
T10744,C1139,2022-08-06,87.28
T10745,C1140,2023-01-28,27.33
T10746,C1140,2024-04-03,474.76
T10747,C1140,2023-03-10,103.45
T10748,C1140,2024-03-10,7.86
T10749,C1140,2022-08-21,22.94
T10750,C1140,2022-03-31,21.79
T10751,C1140,2022-12-28,226.41
T10752,C1140,2022-01-25,152.02
T10753,C1141,2022-09-24,399.83
T10754,C1141,2023-04-01,101.05
T10755,C1141,2024-05-12,112.13
T10756,C1142,2022-02-18,294.49
T10757,C1143,2022-08-04,129.09
T10758,C1143,2023-07-23,220.86
T10759,C1143,2023-05-04,117.12
T10760,C1143,2024-03-04,15.94
T10761,C1143,2022-01-05,68.78
T10762,C1143,2022-12-27,59.36
T10763,C1144,2023-11-04,316.85
T10764,C1144,2024-01-08,27.69
T10765,C1144,2023-07-27,297.73
T10766,C1144,2023-07-12,7.93
T10767,C1144,2022-10-21,264.03
T10768,C1144,2023-03-22,61.56
T10769,C1145,2022-10-29,56.71
T10770,C1145,2024-01-04,82.3
T10771,C1145,2023-06-02,58.98
T10772,C1145,2023-03-04,227.96
T10773,C1145,2023-09-12,185.57
T10774,C1145,2024-01-22,529.46
T10775,C1145,2022-02-19,192.27
T10776,C1145,2023-10-30,107.62
T10777,C1145,2023-11-12,21.93
T10778,C1145,2024-05-16,68.96
T10779,C1146,2024-04-11,305.8
T10780,C1146,2023-03-22,84.29
T10781,C1146,2022-05-19,61.43
T10782,C1146,2022-10-01,90.03
T10783,C1146,2022-11-07,24.07
T10784,C1146,2022-06-03,1.43
T10785,C1146,2023-09-12,157.31
T10786,C1146,2023-07-25,43.86
T10787,C1147,2023-09-11,50.29
T10788,C1148,2022-09-04,49.89
T10789,C1148,2022-12-28,64.8
T10790,C1149,2023-05-10,26.4
T10791,C1149,2023-03-03,109.84
T10792,C1149,2022-07-06,322.31
T10793,C1149,2024-01-24,147.68
T10794,C1150,2022-02-13,1.22
T10795,C1150,2022-03-15,153.44
T10796,C1150,2023-05-27,80.29
T10797,C1150,2022-09-12,100.61
T10798,C1150,2023-12-29,165.07
T10799,C1150,2024-05-21,188.42
T10800,C1151,2023-08-26,29.28
T10801,C1151,2022-06-04,2.96
T10802,C1151,2023-03-27,225.04
T10803,C1151,2022-06-22,12.61
T10804,C1151,2022-09-22,16.7
T10805,C1151,2022-09-04,251.99
T10806,C1151,2023-05-14,68.26
T10807,C1151,2023-08-24,143.13
T10808,C1152,2024-04-14,49.83
T10809,C1153,2023-08-29,250.62
T10810,C1153,2023-09-17,58.76
T10811,C1153,2024-05-07,44.18
T10812,C1153,2022-10-01,488.52
T10813,C1153,2024-05-10,83.03
T10814,C1154,2022-11-20,187.91
T10815,C1154,2024-02-08,21.27
T10816,C1155,2023-09-20,2.79
T10817,C1155,2022-11-11,24.96
T10818,C1155,2022-04-15,25.97
T10819,C1155,2022-07-12,19.26
T10820,C1156,2024-01-19,25.48
T10821,C1156,2023-08-03,87.14
T10822,C1157,2023-10-23,72.71
T10823,C1157,2022-10-09,183.05
T10824,C1157,2022-04-19,43.55
T10825,C1157,2022-10-30,234.09
T10826,C1157,2022-06-03,223.08
T10827,C1157,2023-02-09,144.02
T10828,C1157,2024-03-01,64.69
T10829,C1157,2023-02-03,78.64
T10830,C1158,2023-07-07,35.05
T10831,C1158,2022-04-22,193.12
T10832,C1158,2023-05-09,7.38
T10833,C1158,2024-04-15,34.99
T10834,C1158,2023-02-25,61.62
T10835,C1158,2023-01-02,166.54
T10836,C1158,2022-02-09,4.88
T10837,C1158,2022-06-13,118.29
T10838,C1159,2023-06-20,106.32
T10839,C1159,2024-04-14,72.5
T10840,C1159,2023-03-09,77.46
T10841,C1159,2022-09-05,34.25
T10842,C1159,2024-05-26,3.83
T10843,C1159,2022-09-11,79.12
T10844,C1159,2023-11-12,0.0
T10845,C1159,2024-01-31,6.33
T10846,C1160,2022-12-23,128.42
T10847,C1160,2023-11-11,25.63
T10848,C1160,2022-03-26,36.23
T10849,C1160,2023-05-30,214.33
T10850,C1160,2022-12-08,130.69
T10851,C1160,2024-04-23,25.4
T10852,C1161,2024-01-21,53.78
T10853,C1161,2022-12-09,94.07
T10854,C1161,2023-06-26,39.35
T10855,C1161,2023-06-21,29.14
T10856,C1162,2022-07-25,13.39
T10857,C1162,2023-05-11,232.22
T10858,C1162,2024-01-10,419.03
T10859,C1163,2022-01-22,49.95
T10860,C1163,2023-10-23,16.21
T10861,C1163,2022-09-29,8.17
T10862,C1163,2024-03-09,140.17
T10863,C1163,2022-02-01,18.31
T10864,C1163,2024-02-06,72.9
T10865,C1163,2023-10-13,99.0
T10866,C1163,2023-12-27,30.83
T10867,C1164,2023-07-14,35.18
T10868,C1164,2022-06-02,13.92
T10869,C1164,2024-05-18,10.82
T10870,C1164,2024-04-12,123.27
T10871,C1165,2024-03-14,359.07
T10872,C1165,2022-03-29,17.32
T10873,C1165,2024-02-22,125.29
T10874,C1166,2022-01-01,13.01
T10875,C1166,2023-01-13,130.56
T10876,C1166,2023-09-30,42.25
T10877,C1166,2023-02-22,164.54
T10878,C1166,2023-04-22,15.33
T10879,C1166,2023-08-05,40.89
T10880,C1167,2022-09-02,194.17
T10881,C1167,2023-07-29,144.7
T10882,C1167,2024-05-29,82.57
T10883,C1167,2022-07-02,79.7
T10884,C1168,2023-04-19,17.8
T10885,C1169,2023-01-04,2.55
T10886,C1169,2023-02-23,1.15
T10887,C1169,2024-04-05,95.69
T10888,C1169,2023-11-05,57.57
T10889,C1170,2023-12-29,122.03
T10890,C1170,2024-04-30,122.48
T10891,C1170,2022-06-17,5.31
T10892,C1170,2022-07-12,36.94
T10893,C1171,2023-06-09,325.74
T10894,C1171,2023-04-28,304.63
T10895,C1171,2023-08-15,14.12
T10896,C1171,2023-04-03,165.44
T10897,C1171,2022-04-05,37.08
T10898,C1171,2022-05-31,38.06
T10899,C1172,2022-11-09,159.3
T10900,C1172,2023-06-03,37.52
T10901,C1172,2023-01-10,84.8
T10902,C1172,2024-02-23,401.22
T10903,C1172,2022-06-28,1.22
T10904,C1172,2023-04-09,17.77
T10905,C1173,2022-04-23,2.0
T10906,C1174,2022-11-27,21.25
T10907,C1174,2022-05-20,97.1
T10908,C1174,2022-04-07,56.31
T10909,C1174,2024-04-25,93.01
T10910,C1174,2022-02-28,43.98
T10911,C1175,2024-05-29,40.57
T10912,C1175,2023-12-27,40.42
T10913,C1176,2023-07-13,48.04
T10914,C1176,2022-10-16,102.65
T10915,C1177,2023-01-26,100.04
T10916,C1177,2023-06-10,151.87
T10917,C1177,2022-05-08,139.01
T10918,C1177,2024-01-30,464.2
T10919,C1177,2024-03-02,32.34
T10920,C1177,2023-12-15,246.19
T10921,C1178,2022-08-06,59.8
T10922,C1178,2022-07-21,19.77
T10923,C1178,2023-06-02,79.36
T10924,C1178,2023-02-16,51.68
T10925,C1178,2022-03-23,121.93
T10926,C1178,2023-03-01,22.87
T10927,C1178,2023-11-20,50.69
T10928,C1178,2023-01-22,22.98
T10929,C1179,2024-03-13,31.27
T10930,C1179,2023-09-28,79.76
T10931,C1179,2022-06-15,345.9
T10932,C1179,2023-03-15,8.01
T10933,C1179,2023-10-31,259.73
T10934,C1179,2022-01-20,35.28
T10935,C1179,2022-05-28,91.39
T10936,C1179,2023-08-19,9.66
T10937,C1179,2024-04-13,31.12
T10938,C1180,2024-04-14,46.72
T10939,C1180,2022-10-10,112.71
T10940,C1181,2022-12-18,94.16
T10941,C1182,2023-03-19,31.62
T10942,C1182,2023-05-23,0.2
T10943,C1182,2023-03-28,293.25
T10944,C1182,2022-06-03,59.62
T10945,C1182,2024-03-31,289.56
T10946,C1182,2023-10-24,279.78
T10947,C1182,2022-09-05,88.57
T10948,C1182,2023-09-02,46.77
T10949,C1182,2022-10-11,98.75
T10950,C1183,2022-01-07,29.18
T10951,C1183,2022-06-13,280.76
T10952,C1183,2023-10-12,50.92
T10953,C1183,2022-08-25,96.04
T10954,C1184,2022-06-25,109.36
T10955,C1184,2024-04-21,0.84
T10956,C1184,2022-02-23,39.61
T10957,C1184,2024-01-26,137.99
T10958,C1184,2022-05-07,164.6
T10959,C1184,2023-01-02,29.94
T10960,C1185,2022-09-05,26.03
T10961,C1185,2022-02-12,101.53
T10962,C1185,2022-06-19,120.69
T10963,C1185,2023-05-08,9.58
T10964,C1185,2023-01-04,170.58
T10965,C1185,2022-04-21,134.22
T10966,C1185,2022-02-16,2.99
T10967,C1185,2024-01-07,24.13
T10968,C1185,2022-03-10,8.03
T10969,C1186,2022-10-23,43.83
T10970,C1186,2024-04-09,93.33
T10971,C1187,2023-08-29,302.6
T10972,C1187,2023-10-12,216.25
T10973,C1188,2022-06-13,269.88
T10974,C1188,2023-08-12,154.54
T10975,C1188,2023-01-22,95.92
T10976,C1189,2023-08-26,73.7
T10977,C1190,2023-05-09,46.38
T10978,C1190,2022-03-14,23.09
T10979,C1190,2023-09-11,77.29
T10980,C1191,2024-03-06,246.81
T10981,C1192,2023-10-11,3.56
T10982,C1192,2022-07-06,60.58
T10983,C1192,2023-03-21,206.93
T10984,C1192,2022-05-03,122.23
T10985,C1192,2023-11-11,58.44
T10986,C1193,2022-12-01,6.61
T10987,C1193,2024-05-15,69.33
T10988,C1193,2023-05-27,58.68
T10989,C1193,2022-07-04,22.45
T10990,C1193,2022-08-02,69.84
T10991,C1194,2022-03-29,261.88
T10992,C1194,2022-07-26,32.99
T10993,C1194,2022-01-03,52.71
T10994,C1194,2024-01-24,52.56
T10995,C1194,2023-09-06,17.37
T10996,C1194,2023-10-07,154.42
T10997,C1195,2022-08-30,213.45
T10998,C1195,2023-09-13,175.15
T10999,C1195,2023-08-18,11.7
T11000,C1195,2022-03-10,0.8
T11001,C1195,2022-05-20,28.76
T11002,C1196,2024-01-16,76.69
T11003,C1196,2022-10-04,135.69
T11004,C1196,2022-02-21,206.07
T11005,C1196,2024-01-19,36.79
T11006,C1196,2023-06-28,165.72
T11007,C1196,2023-01-24,39.56
T11008,C1196,2022-06-26,70.45
T11009,C1196,2024-03-17,26.37
T11010,C1197,2022-08-01,233.88
T11011,C1198,2022-04-19,69.94
T11012,C1198,2023-10-24,73.73
T11013,C1198,2022-09-18,112.99
T11014,C1198,2023-04-10,42.28
T11015,C1198,2023-02-18,57.84
T11016,C1198,2023-12-27,35.09
T11017,C1199,2023-08-22,19.75
T11018,C1199,2023-07-12,48.58
T11019,C1199,2023-09-16,12.51
T11020,C1199,2023-02-05,134.95
T11021,C1199,2023-08-20,126.85
T11022,C1200,2023-09-12,72.35
T11023,C1200,2023-10-24,77.95
T11024,C1200,2023-02-18,1.93
T11025,C1200,2022-08-23,131.83
T11026,C1200,2023-05-14,27.65
T11027,C1200,2023-10-12,100.69
T11028,C1201,2023-11-05,73.24
T11029,C1201,2023-06-24,37.25
T11030,C1201,2023-11-10,5.95
T11031,C1202,2022-05-07,26.68
T11032,C1202,2023-01-17,321.55
T11033,C1202,2023-08-07,428.65
T11034,C1202,2022-05-17,53.75
T11035,C1202,2023-04-26,77.85
T11036,C1202,2022-11-26,53.08
T11037,C1203,2023-03-25,22.77
T11038,C1203,2022-12-20,53.1
T11039,C1203,2024-01-28,85.66
T11040,C1203,2022-04-03,76.04
T11041,C1203,2022-07-24,119.28
T11042,C1203,2022-09-02,12.47
T11043,C1203,2022-10-22,15.41
T11044,C1203,2022-10-09,71.8
T11045,C1203,2022-09-26,49.73
T11046,C1203,2022-11-01,113.6
T11047,C1204,2024-03-27,302.5
T11048,C1204,2022-07-12,1.83
T11049,C1204,2023-06-13,194.71
T11050,C1204,2022-09-08,64.29
T11051,C1204,2022-07-26,216.82
T11052,C1204,2023-02-20,125.4
T11053,C1204,2022-05-24,1.0
T11054,C1204,2023-10-30,119.49
T11055,C1204,2024-04-03,180.86
T11056,C1204,2023-05-20,207.28
T11057,C1205,2023-05-14,13.63
T11058,C1205,2023-09-22,156.81
T11059,C1205,2023-12-19,71.45
T11060,C1205,2023-10-21,193.08
T11061,C1205,2023-03-05,66.23
T11062,C1205,2022-05-19,7.87
T11063,C1205,2023-06-26,104.35
T11064,C1205,2023-10-20,232.05
T11065,C1205,2023-07-14,23.31
T11066,C1206,2023-06-18,65.25
T11067,C1206,2024-01-21,78.04
T11068,C1206,2022-10-19,188.34
T11069,C1206,2022-04-26,104.5
T11070,C1206,2023-11-16,59.87
T11071,C1206,2022-11-29,162.87
T11072,C1206,2022-12-01,26.34
T11073,C1206,2022-08-09,81.88
T11074,C1207,2024-04-30,7.26
T11075,C1207,2022-07-25,46.61
T11076,C1207,2022-02-28,122.63
T11077,C1208,2023-05-22,46.12
T11078,C1208,2024-04-22,106.92
T11079,C1208,2023-09-11,264.91
T11080,C1208,2023-02-18,24.55
T11081,C1209,2022-12-14,99.96
T11082,C1210,2022-11-13,10.95
T11083,C1210,2022-02-17,6.88
T11084,C1211,2022-07-20,87.64
T11085,C1211,2024-05-18,73.62
T11086,C1211,2024-04-09,162.46
T11087,C1211,2022-11-10,142.09
T11088,C1211,2022-12-21,111.22
T11089,C1211,2023-12-05,124.91
T11090,C1211,2023-07-25,18.62
T11091,C1211,2022-09-22,42.61
T11092,C1212,2023-03-18,238.85
T11093,C1212,2023-12-28,92.99
T11094,C1212,2024-02-28,106.17
T11095,C1212,2024-03-14,191.45
T11096,C1212,2024-01-27,100.07
T11097,C1212,2024-04-23,64.23
T11098,C1213,2023-06-12,22.6
T11099,C1213,2022-02-28,20.5
T11100,C1213,2022-08-25,24.2
T11101,C1213,2023-08-29,202.98
T11102,C1213,2023-10-12,70.74
T11103,C1213,2022-07-26,81.63
T11104,C1214,2023-05-29,14.35
T11105,C1214,2023-01-06,172.5
T11106,C1214,2023-10-20,318.2
T11107,C1214,2023-01-04,31.74
T11108,C1214,2024-03-16,76.2
T11109,C1214,2022-07-14,279.8
T11110,C1214,2022-08-10,25.49
T11111,C1214,2023-11-16,174.82
T11112,C1214,2023-01-13,32.64
T11113,C1214,2024-05-17,173.6
T11114,C1215,2023-03-13,168.71
T11115,C1215,2023-01-23,61.9
T11116,C1215,2024-04-17,154.51
T11117,C1215,2024-05-18,137.77
T11118,C1215,2022-06-10,56.62
T11119,C1215,2024-02-08,62.36
T11120,C1215,2023-06-18,3.43
T11121,C1215,2023-02-09,219.34
T11122,C1215,2023-08-14,81.49
T11123,C1215,2022-04-30,195.28
T11124,C1216,2022-08-05,228.2
T11125,C1216,2023-11-30,72.2
T11126,C1216,2024-02-06,231.22
T11127,C1216,2022-04-14,109.89
T11128,C1216,2022-09-15,137.83
T11129,C1216,2022-07-01,122.7
T11130,C1217,2023-11-19,175.25
T11131,C1217,2023-10-14,39.55
T11132,C1217,2024-03-09,161.62
T11133,C1217,2023-07-27,195.21
T11134,C1217,2022-12-31,62.7
T11135,C1217,2022-12-17,4.12
T11136,C1218,2024-03-13,2.27
T11137,C1219,2023-05-14,52.09
T11138,C1219,2023-05-23,106.23
T11139,C1219,2024-03-13,1.59
T11140,C1219,2023-02-19,144.54
T11141,C1219,2022-04-24,122.47
T11142,C1220,2023-11-26,181.47
T11143,C1220,2022-08-23,0.54
T11144,C1220,2023-05-30,97.98
T11145,C1220,2024-05-02,51.47
T11146,C1221,2023-06-21,7.18
T11147,C1221,2023-06-25,141.36
T11148,C1221,2023-11-14,112.74
T11149,C1222,2022-10-03,84.28
T11150,C1222,2024-05-04,263.36
T11151,C1222,2023-09-14,46.44
T11152,C1222,2023-06-24,75.01
T11153,C1222,2022-11-11,63.35
T11154,C1222,2023-10-23,396.95
T11155,C1222,2024-01-28,163.18
T11156,C1222,2023-04-13,281.23
T11157,C1222,2022-01-14,5.48
T11158,C1223,2022-06-04,113.18
T11159,C1223,2023-12-23,11.66
T11160,C1224,2023-10-07,5.59
T11161,C1224,2023-07-25,119.45
T11162,C1224,2022-07-01,32.2
T11163,C1224,2024-04-30,137.75
T11164,C1224,2024-04-18,91.45
T11165,C1225,2023-02-10,60.73
T11166,C1225,2023-12-22,181.63
T11167,C1225,2023-10-16,6.25
T11168,C1225,2023-03-10,151.01
T11169,C1225,2023-01-10,18.81
T11170,C1225,2022-07-26,182.11
T11171,C1225,2022-04-28,115.74
T11172,C1225,2022-06-15,76.77
T11173,C1226,2022-03-31,51.4
T11174,C1226,2024-04-13,85.01
T11175,C1226,2024-01-12,102.88
T11176,C1226,2023-03-14,87.51
T11177,C1226,2024-05-25,43.84
T11178,C1226,2022-05-30,121.28
T11179,C1226,2022-01-29,55.05
T11180,C1226,2023-12-22,93.36
T11181,C1227,2023-03-15,214.49
T11182,C1227,2024-04-09,90.83
T11183,C1227,2022-02-14,373.75
T11184,C1227,2022-06-04,133.72
T11185,C1228,2022-09-13,162.27
T11186,C1228,2022-06-28,3.05
T11187,C1228,2022-08-22,117.51
T11188,C1228,2022-08-11,362.62
T11189,C1228,2022-09-21,282.64
T11190,C1228,2024-01-04,13.69
T11191,C1228,2023-01-15,6.94
T11192,C1228,2023-09-23,50.41
T11193,C1229,2022-03-05,222.46
T11194,C1230,2023-05-09,48.71
T11195,C1230,2022-03-12,23.67
T11196,C1230,2024-03-12,64.43
T11197,C1231,2022-12-24,285.39
T11198,C1231,2023-07-18,57.71
T11199,C1232,2024-03-15,142.42
T11200,C1232,2024-03-18,12.15
T11201,C1232,2022-08-24,32.62
T11202,C1232,2022-12-26,23.23
T11203,C1233,2022-04-03,26.46
T11204,C1233,2022-03-01,175.23
T11205,C1233,2023-06-24,43.9
T11206,C1233,2023-09-29,36.02
T11207,C1233,2022-02-05,23.64
T11208,C1233,2022-03-27,228.51
T11209,C1233,2022-12-04,41.95
T11210,C1233,2023-01-18,432.22
T11211,C1234,2023-04-16,10.38
T11212,C1234,2022-01-31,36.01
T11213,C1234,2022-10-29,162.86
T11214,C1234,2023-03-29,65.1
T11215,C1234,2022-09-23,70.42
T11216,C1234,2022-08-26,37.35
T11217,C1234,2022-04-22,19.15
T11218,C1234,2022-12-09,8.59
T11219,C1235,2024-01-05,36.6
T11220,C1235,2024-04-04,125.59
T11221,C1235,2022-06-30,54.23
T11222,C1235,2024-02-16,21.16
T11223,C1235,2022-03-30,85.4
T11224,C1235,2023-01-06,480.03
T11225,C1235,2023-02-03,22.22
T11226,C1236,2023-11-10,82.68
T11227,C1236,2022-02-01,220.29
T11228,C1236,2023-10-22,1.59
T11229,C1236,2022-03-23,63.65
T11230,C1236,2022-07-20,67.84
T11231,C1236,2023-03-04,116.17
T11232,C1236,2023-03-20,44.85
T11233,C1237,2022-02-17,52.22
T11234,C1237,2023-03-15,119.91
T11235,C1237,2022-07-06,143.74
T11236,C1238,2024-05-26,302.51
T11237,C1238,2022-08-17,71.37
T11238,C1238,2023-08-12,86.59
T11239,C1238,2024-05-07,203.72
T11240,C1238,2022-11-06,26.11
T11241,C1238,2023-07-05,269.3
T11242,C1238,2024-04-24,108.37
T11243,C1238,2023-05-01,14.12
T11244,C1239,2022-08-08,18.07
T11245,C1239,2023-03-27,24.68
T11246,C1239,2022-08-25,52.18
T11247,C1239,2023-12-21,33.65
T11248,C1239,2023-02-26,350.41
T11249,C1239,2022-03-13,46.39
T11250,C1239,2022-01-06,46.93
T11251,C1239,2023-09-03,279.52
T11252,C1240,2024-04-06,186.51
T11253,C1241,2023-12-03,446.73
T11254,C1241,2022-05-07,24.91
T11255,C1241,2024-02-05,73.41
T11256,C1241,2023-08-19,28.72
T11257,C1241,2023-02-10,139.3
T11258,C1242,2023-09-18,5.5
T11259,C1242,2023-05-15,138.74
T11260,C1242,2023-04-26,80.82
T11261,C1242,2022-09-30,34.81
T11262,C1242,2022-11-24,253.5
T11263,C1242,2022-04-19,289.44
T11264,C1242,2022-11-24,23.26
T11265,C1242,2023-04-19,154.09
T11266,C1242,2024-02-20,63.12
T11267,C1242,2023-05-12,148.07
T11268,C1243,2022-01-02,142.89
T11269,C1243,2023-05-26,90.86
T11270,C1243,2024-05-20,273.6
T11271,C1243,2023-05-13,50.73
T11272,C1243,2022-04-04,64.57
T11273,C1243,2022-06-20,3.09
T11274,C1243,2023-10-23,4.65
T11275,C1244,2023-04-12,95.48
T11276,C1245,2022-06-29,71.31
T11277,C1245,2023-04-24,13.17
T11278,C1245,2023-01-19,3.55
T11279,C1245,2023-02-21,191.72
T11280,C1245,2023-10-11,182.75
T11281,C1245,2022-01-01,158.97
T11282,C1245,2024-04-22,59.61
T11283,C1245,2022-09-22,40.95
T11284,C1245,2022-05-20,128.95
T11285,C1246,2022-03-13,255.58
T11286,C1246,2022-09-25,47.76
T11287,C1246,2022-08-20,22.29
T11288,C1246,2022-05-19,84.04
T11289,C1246,2024-05-12,148.18
T11290,C1246,2023-02-20,81.3
T11291,C1246,2023-12-26,83.42
T11292,C1246,2023-02-11,262.22
T11293,C1246,2022-12-08,6.85
T11294,C1247,2023-05-08,175.36
T11295,C1247,2024-04-01,9.16
T11296,C1247,2022-08-15,54.23
T11297,C1247,2024-05-05,3.06
T11298,C1247,2022-04-25,34.78
T11299,C1248,2024-04-30,101.36
T11300,C1248,2022-09-30,105.95
T11301,C1248,2022-07-03,38.21
T11302,C1248,2023-07-04,294.05
T11303,C1248,2023-01-06,70.59
T11304,C1248,2023-12-27,32.5
T11305,C1248,2022-10-26,41.52
T11306,C1248,2022-09-26,1.03
T11307,C1249,2022-04-15,42.6
T11308,C1250,2022-07-05,32.59
T11309,C1250,2024-01-20,8.22
T11310,C1250,2024-03-06,30.25
T11311,C1251,2024-03-26,179.92
T11312,C1251,2023-03-23,418.95
T11313,C1252,2023-12-21,60.3
T11314,C1252,2023-05-07,18.02
T11315,C1252,2023-01-02,17.77
T11316,C1252,2023-08-11,31.88
T11317,C1252,2023-01-10,344.44
T11318,C1252,2023-06-21,244.45
T11319,C1252,2023-08-02,28.32
T11320,C1252,2023-05-25,6.2
T11321,C1253,2022-10-09,104.28
T11322,C1253,2022-12-26,86.25
T11323,C1253,2024-04-14,34.85
T11324,C1253,2022-07-14,141.49
T11325,C1253,2023-04-09,153.34
T11326,C1253,2022-06-12,23.88
T11327,C1253,2023-11-24,28.7
T11328,C1253,2023-11-18,51.48
T11329,C1253,2022-12-17,44.13
T11330,C1254,2022-05-12,37.67
T11331,C1254,2022-07-02,11.32
T11332,C1254,2022-09-03,21.15
T11333,C1254,2023-11-01,281.71
T11334,C1254,2022-05-29,56.2
T11335,C1254,2023-03-09,172.88
T11336,C1254,2023-04-14,132.77
T11337,C1255,2022-10-21,114.62
T11338,C1256,2022-09-07,14.74
T11339,C1256,2022-10-29,100.03
T11340,C1256,2022-03-11,232.7
T11341,C1256,2022-04-22,24.58
T11342,C1256,2023-04-16,107.49
T11343,C1256,2023-06-14,11.19
T11344,C1256,2024-01-09,83.61
T11345,C1256,2023-10-25,120.29
T11346,C1256,2023-07-06,51.0
T11347,C1256,2022-12-11,285.87
T11348,C1257,2023-05-18,29.29
T11349,C1257,2022-07-11,11.03
T11350,C1257,2022-08-25,7.87
T11351,C1257,2023-07-03,12.64
T11352,C1257,2022-08-25,87.97
T11353,C1257,2022-07-16,6.96
T11354,C1257,2024-01-22,153.02
T11355,C1257,2022-12-26,3.3
T11356,C1258,2023-08-25,155.82
T11357,C1258,2023-03-21,28.27
T11358,C1258,2024-01-02,410.85
T11359,C1258,2023-04-02,3.23
T11360,C1258,2023-11-29,56.43
T11361,C1258,2023-05-10,15.58
T11362,C1258,2023-06-27,5.42
T11363,C1259,2023-03-15,24.62
T11364,C1260,2022-04-21,85.43
T11365,C1260,2024-01-31,86.19
T11366,C1260,2023-11-25,228.03
T11367,C1260,2022-12-01,171.87
T11368,C1260,2023-11-09,226.23
T11369,C1261,2023-12-03,163.84
T11370,C1261,2023-06-13,81.49
T11371,C1261,2023-10-15,8.85
T11372,C1261,2024-04-28,44.37
T11373,C1261,2023-03-05,183.83
T11374,C1261,2023-01-01,20.17
T11375,C1261,2022-03-13,165.24
T11376,C1261,2024-04-01,143.5
T11377,C1262,2023-02-19,36.14
T11378,C1263,2022-03-01,12.63
T11379,C1263,2023-07-24,115.16
T11380,C1263,2022-08-05,92.05
T11381,C1264,2023-06-16,28.74
T11382,C1264,2023-07-25,106.83
T11383,C1264,2022-05-26,40.36
T11384,C1264,2022-09-06,125.44
T11385,C1264,2022-01-13,25.36
T11386,C1265,2023-02-03,94.88
T11387,C1265,2023-05-06,4.5
T11388,C1265,2023-02-23,7.99
T11389,C1265,2023-09-04,114.37
T11390,C1265,2022-05-02,179.36
T11391,C1265,2024-05-21,38.52
T11392,C1265,2023-01-16,46.75
T11393,C1266,2022-03-06,58.72
T11394,C1266,2022-06-13,53.3
T11395,C1267,2022-05-08,107.34
T11396,C1267,2024-05-29,24.46
T11397,C1267,2024-04-15,81.27
T11398,C1267,2023-12-21,175.62
T11399,C1267,2022-07-09,16.99
T11400,C1267,2024-05-07,18.42
T11401,C1267,2022-08-25,123.83
T11402,C1267,2024-02-10,26.32
T11403,C1267,2024-03-02,346.33
T11404,C1267,2022-06-08,317.29
T11405,C1268,2024-02-15,5.15
T11406,C1268,2024-05-25,248.2
T11407,C1269,2022-05-05,99.38
T11408,C1269,2024-03-08,139.59
T11409,C1269,2023-10-20,4.4
T11410,C1269,2024-01-03,50.79
T11411,C1269,2023-09-02,174.0
T11412,C1269,2022-06-22,107.31
T11413,C1269,2022-12-16,77.72
T11414,C1269,2023-09-26,27.07
T11415,C1269,2023-09-12,47.65
T11416,C1269,2022-01-06,28.92
T11417,C1270,2024-02-22,66.17
T11418,C1270,2023-08-31,32.07
T11419,C1271,2022-07-31,24.23
T11420,C1271,2023-01-11,4.01
T11421,C1271,2024-04-14,176.31
T11422,C1271,2024-03-21,383.3
T11423,C1271,2023-01-23,39.21
T11424,C1271,2024-04-28,130.33
T11425,C1271,2023-02-20,111.2
T11426,C1271,2023-03-30,58.08
T11427,C1271,2022-07-12,51.12
T11428,C1271,2024-05-29,96.59
T11429,C1272,2023-05-30,604.18
T11430,C1272,2022-03-17,107.74
T11431,C1272,2022-08-13,56.38
T11432,C1272,2022-09-08,278.92
T11433,C1272,2024-03-01,6.79
T11434,C1272,2022-05-05,25.19
T11435,C1272,2022-02-16,68.7
T11436,C1272,2023-12-28,53.99
T11437,C1272,2022-08-25,83.34
T11438,C1272,2023-05-10,141.59
T11439,C1273,2023-05-09,49.94
T11440,C1273,2023-01-10,163.46
T11441,C1273,2022-01-25,108.39
T11442,C1273,2022-04-26,40.89
T11443,C1273,2024-02-17,26.63
T11444,C1273,2023-06-07,177.28
T11445,C1273,2022-08-02,367.66
T11446,C1273,2023-05-18,30.72
T11447,C1273,2023-07-30,32.53
T11448,C1273,2022-05-01,54.41
T11449,C1274,2022-11-27,54.47
T11450,C1274,2024-01-25,49.91
T11451,C1274,2022-07-06,87.53
T11452,C1274,2022-09-19,152.15
T11453,C1274,2023-05-06,36.59
T11454,C1274,2022-10-31,119.64
T11455,C1275,2024-01-28,78.57
T11456,C1275,2024-04-06,76.65
T11457,C1275,2023-08-14,31.68
T11458,C1275,2022-09-20,14.15
T11459,C1276,2023-07-29,5.19
T11460,C1276,2022-01-12,52.85
T11461,C1276,2023-07-09,163.81
T11462,C1276,2022-09-10,38.21
T11463,C1276,2024-03-14,169.99
T11464,C1276,2024-04-16,9.42
T11465,C1276,2024-03-14,59.79
T11466,C1277,2023-10-25,23.71
T11467,C1277,2022-03-12,5.27
T11468,C1277,2022-05-04,142.33
